Indicator Name,Value
"Inward Equity Positions (Net), Derived",188293840.5
"Outward Debt Instruments Liabilities Positions (Gross), Derived",9824950
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1924500
"Outward Debt Instruments Liabilities Positions (Gross), Derived",4555500
Outward Debt Instruments Liabilities Positions (Gross),9370000000
Outward Debt Instruments Liabilities Positions (Gross),8809000000
Outward Debt Instruments Liabilities Positions (Gross),5163000000
Outward Debt Instruments Liabilities Positions (Gross),2936000000
Outward Debt Instruments Liabilities Positions (Gross),2646000000
Outward Debt Instruments Liabilities Positions (Gross),2793000000
Outward Debt Instruments Liabilities Positions (Gross),3473000000
Outward Debt Instruments Liabilities Positions (Gross),3876000000
Outward Debt Instruments Liabilities Positions (Gross),4429000000
Outward Debt Instruments Liabilities Positions (Gross),3974000000
Outward Debt Instruments Liabilities Positions (Gross),1394000000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",33850.34
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",5757698
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",24894057.35
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",30200143.85
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",28359449.485
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",2287390
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",7246040.5
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",9739709.5
"Outward Direct Investment Positions, Derived",33880509.84
"Outward Direct Investment Positions, Derived",251999681.9
"Outward Direct Investment Positions, Derived",89895885.35
"Outward Direct Investment Positions, Derived",246404687.2102
"Outward Direct Investment Positions, Derived",298551257.4638
"Inward Direct Investment Positions, Derived",598700
"Inward Direct Investment Positions, Derived",645700
"Inward Direct Investment Positions, Derived",923500
"Inward Direct Investment Positions, Derived",1146300
"Inward Direct Investment Positions, Derived",1514800
"Inward Direct Investment Positions, Derived",2009700
"Inward Direct Investment Positions, Derived",2251100
"Inward Direct Investment Positions, Derived",2462000
"Inward Direct Investment Positions, Derived",3086800
"Inward Direct Investment Positions, Derived",3750700
"Inward Direct Investment Positions, Derived",4140500
"Inward Direct Investment Positions, Derived",3883500
Inward Direct Investment Positions,-1000000
Inward Direct Investment Positions,-2000000
Inward Direct Investment Positions,-2000000
Inward Direct Investment Positions,-3000000
Inward Direct Investment Positions,-4000000
Inward Direct Investment Positions,2000000
Inward Direct Investment Positions,2000000
Inward Direct Investment Positions,2000000
Inward Direct Investment Positions,9000000
Inward Direct Investment Positions,14000000
Inward Direct Investment Positions,17000000
Inward Direct Investment Positions,19000000
"Inward Equity Positions (Net), Derived",598700
"Inward Equity Positions (Net), Derived",645700
"Inward Equity Positions (Net), Derived",923500
"Inward Equity Positions (Net), Derived",1146300
"Inward Equity Positions (Net), Derived",1514800
"Inward Equity Positions (Net), Derived",2009700
"Inward Equity Positions (Net), Derived",2251100
"Inward Equity Positions (Net), Derived",2462000
"Inward Equity Positions (Net), Derived",3086800
"Inward Equity Positions (Net), Derived",3750700
"Inward Equity Positions (Net), Derived",4190600
"Inward Equity Positions (Net), Derived",3933600
"Outward Debt Instruments Liabilities Positions (Gross), Derived",300000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",38339700
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",13103700
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",14288300
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",13395000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",9945000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",10494300
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",11224900
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",12051700
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",10596100
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",10291000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",38859500
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",47753900
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",5008966200
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",5118581340
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",616025790
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",317051820
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",16687110
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",11300721390
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",10292243190
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",2429595090
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",-849224330
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",561507999.999998
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",-2305216800
"Inward Debt Positions (Net): Resident Financial Intermediaries, Derived",-6985634880
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",2451324960
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",3705683460
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",5832901200
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",6026227560
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",23012490060
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",5927721840
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",5556180450
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1472999340
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1838047180
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",681275000
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",641573740
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",709509220
"Inward Direct Investment Positions, Derived",20008061220
"Inward Direct Investment Positions, Derived",16812602880
"Inward Direct Investment Positions, Derived",22335301800
"Inward Direct Investment Positions, Derived",33749064540
"Inward Direct Investment Positions, Derived",43388968380
"Inward Direct Investment Positions, Derived",33776869050
"Inward Direct Investment Positions, Derived",29008411500
"Inward Direct Investment Positions, Derived",-31892217140
"Inward Direct Investment Positions, Derived",-25495558910
"Inward Direct Investment Positions, Derived",-1389686500
"Inward Direct Investment Positions, Derived",11047178580
"Inward Direct Investment Positions, Derived",12554214680
Inward Direct Investment Positions,36292000000
Inward Direct Investment Positions,69565000000
Inward Direct Investment Positions,78767000000
Inward Direct Investment Positions,102705000000
Inward Direct Investment Positions,91413000000
Inward Direct Investment Positions,97038000000
Inward Direct Investment Positions,88121000000
Inward Direct Investment Positions,94462000000
Inward Direct Investment Positions,82968000000
Inward Direct Investment Positions,73102000000
Inward Direct Investment Positions,71438000000
Inward Direct Investment Positions,74555000000
"Outward Debt Instruments Assets Positions (Gross), Derived",11571331380
"Outward Debt Instruments Assets Positions (Gross), Derived",9060638580
"Outward Debt Instruments Assets Positions (Gross), Derived",7806228090
"Outward Debt Instruments Assets Positions (Gross), Derived",6990972840
"Outward Debt Instruments Assets Positions (Gross), Derived",5829593610
"Outward Debt Instruments Assets Positions (Gross), Derived",5190156090
"Outward Debt Instruments Assets Positions (Gross), Derived",4694909880
"Outward Debt Instruments Assets Positions (Gross), Derived",4603149290
"Outward Debt Instruments Assets Positions (Gross), Derived",4860403110
"Outward Debt Instruments Assets Positions (Gross), Derived",6111666500
"Outward Debt Instruments Assets Positions (Gross), Derived",7950751160
"Outward Debt Instruments Assets Positions (Gross), Derived",5071481590
Outward Debt Instruments Assets Positions (Gross),8607000000
Outward Debt Instruments Assets Positions (Gross),6901000000
Outward Debt Instruments Assets Positions (Gross),8262000000
Outward Debt Instruments Assets Positions (Gross),8454000000
Outward Debt Instruments Assets Positions (Gross),8668000000
Outward Debt Instruments Assets Positions (Gross),8624000000
Outward Debt Instruments Assets Positions (Gross),8024000000
Outward Debt Instruments Assets Positions (Gross),10138000000
Outward Debt Instruments Assets Positions (Gross),8816000000
Outward Debt Instruments Assets Positions (Gross),9949000000
Outward Debt Instruments Assets Positions (Gross),11462000000
Outward Debt Instruments Assets Positions (Gross),12325000000
"Outward Debt Instruments Positions (Net), Derived",-13679505420
"Outward Debt Instruments Positions (Net), Derived",-51552466680
"Outward Debt Instruments Positions (Net), Derived",-78261412110
"Outward Debt Instruments Positions (Net), Derived",-73425401640
"Outward Debt Instruments Positions (Net), Derived",-54914796630
"Outward Debt Instruments Positions (Net), Derived",-58361422770
"Outward Debt Instruments Positions (Net), Derived",-45734109600
"Outward Debt Instruments Positions (Net), Derived",-28249669180
"Outward Debt Instruments Positions (Net), Derived",-25220439490
"Outward Debt Instruments Positions (Net), Derived",-16390331500
"Outward Debt Instruments Positions (Net), Derived",-8731851180
"Outward Debt Instruments Positions (Net), Derived",-7682995810
Outward Debt Instruments Positions (Net),2188000000
Outward Debt Instruments Positions (Net),-1069000000
Outward Debt Instruments Positions (Net),2196000000
